message_id,match_id,champion_name,time,sent_to,message,association_to_offender,kills,deaths,assists,outcome,label,kda
6831,5052.txt,Ryze,00:10:23,All,ks!!!!!!!!!!!!!!!!!!!!!!,offender,12,12,13,Loss,0,2.08
6832,5052.txt,Ryze,00:10:26,All,grmpffffffffff,offender,12,12,13,Loss,0,2.08
6833,5052.txt,Ryze,00:10:28,All,raqge!!!!!,offender,12,12,13,Loss,0,2.08
6834,5052.txt,Ryze,00:10:30,Team2,dsfg\d,offender,12,12,13,Loss,0,2.08
6835,5052.txt,Ryze,00:10:31,Team2,dfs\,offender,12,12,13,Loss,0,2.08
6836,5052.txt,Ryze,00:10:31,Team2,s\f,offender,12,12,13,Loss,0,2.08
6837,5052.txt,Ryze,00:10:32,All,S,offender,12,12,13,Loss,0,2.08
6838,5052.txt,Ryze,00:10:33,All,SAA,offender,12,12,13,Loss,0,2.08
6839,5052.txt,Ryze,00:10:33,All,S,offender,12,12,13,Loss,0,2.08
6840,5052.txt,Ashe,00:10:35,Team1,sorry,enemy,11,4,30,Win,0,10.25
6841,5052.txt,Ahri,00:10:39,Team1,np,enemy,11,7,27,Win,0,5.43
6842,5052.txt,Ryze,00:10:57,All,omg my team all beginners,offender,12,12,13,Loss,0,2.08
6843,5052.txt,Wukong,00:13:50,Team1,ehh,enemy,22,6,10,Win,0,5.33
6844,5052.txt,Ryze,00:13:52,All,omg no!!!!!,offender,12,12,13,Loss,0,2.08
6845,5052.txt,Cassiopeia,00:14:09,Team2,omg,ally,13,11,8,Loss,0,1.91
6846,5052.txt,Ashe,00:14:09,Team1,gj,enemy,11,4,30,Win,0,10.25
6847,5052.txt,Ryze,00:14:10,All,wtf,offender,12,12,13,Loss,1,2.08
6848,5052.txt,Teemo,00:14:14,All,lol,enemy,14,8,19,Win,0,4.12
6849,5052.txt,Teemo,00:14:16,Team1,ty,enemy,14,8,19,Win,0,4.12
6850,5052.txt,Twisted Fate,00:14:30,Team2,2vs1,ally,1,15,17,Loss,0,1.2
6851,5052.txt,Wukong,00:14:56,Team1,xd,enemy,22,6,10,Win,0,5.33
6852,5052.txt,Ahri,00:16:09,Team1,why my charm landed...,enemy,11,7,27,Win,0,5.43
6853,5052.txt,Twisted Fate,00:16:18,All,fuc.k  you rize,ally,1,15,17,Loss,1,1.2
6854,5052.txt,Teemo,00:16:19,All,lol,enemy,14,8,19,Win,0,4.12
6855,5052.txt,Ryze,00:16:26,All,FCK ME,offender,12,12,13,Loss,1,2.08
6856,5052.txt,Ryze,00:16:29,All,WHY FCK ME,offender,12,12,13,Loss,1,2.08
6857,5052.txt,Cassiopeia,00:16:32,All,ryse perso,ally,13,11,8,Loss,0,1.91
6858,5052.txt,Ryze,00:16:34,All,øÑµ©Ö®Åµøñ,offender,12,12,13,Loss,0,2.08
6859,5052.txt,Ryze,00:16:41,All,wtf,offender,12,12,13,Loss,1,2.08
6860,5052.txt,Wukong,00:17:10,All,hahahhahaa,enemy,22,6,10,Win,0,5.33
6861,5052.txt,Ryze,00:18:04,Team2,wtf,offender,12,12,13,Loss,1,2.08
6862,5052.txt,Ryze,00:18:05,All,ks,offender,12,12,13,Loss,0,2.08
6863,5052.txt,Ryze,00:18:07,All,trhat jkas,offender,12,12,13,Loss,0,2.08
6864,5052.txt,Ryze,00:18:08,Team2,Ks,offender,12,12,13,Loss,0,2.08
6865,5052.txt,Ryze,00:18:10,All,ks,offender,12,12,13,Loss,0,2.08
6866,5052.txt,Wukong,00:18:16,All,stop spam,enemy,22,6,10,Win,0,5.33
6867,5052.txt,Cassiopeia,00:18:21,Team2,no ks,ally,13,11,8,Loss,0,1.91
6868,5052.txt,Ryze,00:18:24,All,....,offender,12,12,13,Loss,0,2.08
6869,5052.txt,Twisted Fate,00:18:31,Team2,que pesado con el puto ks,ally,1,15,17,Loss,0,1.2
6870,5052.txt,Cassiopeia,00:18:34,All,is crazy ryse,ally,13,11,8,Loss,0,1.91
6871,5052.txt,Ryze,00:18:37,All,&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&g,offender,12,12,13,Loss,0,2.08
6872,5052.txt,Twisted Fate,00:18:42,Team2,si eres malo no es culpa del resto,ally,1,15,17,Loss,0,1.2
6873,5052.txt,Ryze,00:18:47,Team2,kurwaa,offender,12,12,13,Loss,0,2.08
6874,5052.txt,Ryze,00:19:53,Team2,def,offender,12,12,13,Loss,0,2.08
6875,5052.txt,Ahri,00:19:54,All,gg wp,enemy,11,7,27,Win,0,5.43
6876,5052.txt,Cassiopeia,00:19:56,All,gg,ally,13,11,8,Loss,0,1.91
6877,5052.txt,Ashe,00:19:56,All,gg,enemy,11,4,30,Win,0,10.25
6878,5052.txt,Wukong,00:19:57,All,gg,enemy,22,6,10,Win,0,5.33
6879,5052.txt,Ryze,00:19:59,All,Reprot y ttwma,offender,12,12,13,Loss,0,2.08
6880,5053.txt,Varus,00:00:42,Team1,^^,enemy,10,4,6,Win,0,4.0
6881,5053.txt,Leona,00:01:17,Team1,. . .,enemy,4,4,11,Win,0,3.75
6882,5053.txt,Nidalee,00:01:44,All,oh my gosh,offender,2,11,4,Loss,0,0.55
6883,5053.txt,Twitch,00:01:46,Team1,smiteless ;D,enemy,6,5,8,Win,0,2.8
6884,5053.txt,Nidalee,00:01:47,All,gold 2 riven,offender,2,11,4,Loss,0,0.55
6885,5053.txt,Nidalee,00:01:50,All,good luck :),offender,2,11,4,Loss,0,0.55
6886,5053.txt,Twitch,00:01:55,All,i carry,enemy,6,5,8,Win,0,2.8
6887,5053.txt,Quinn,00:02:16,Team2,riven gold 2?,ally,4,10,3,Loss,0,0.7
6888,5053.txt,Quinn,00:02:23,Team2,who cares,ally,4,10,3,Loss,0,0.7
6889,5053.txt,Nidalee,00:03:43,All,why are we matched with a gold2  riven o.o,offender,2,11,4,Loss,0,0.55
6890,5053.txt,Twitch,00:03:54,All,im silver platina ---,enemy,6,5,8,Win,0,2.8
6891,5053.txt,Zed,00:03:59,All,because of silver V me,enemy,4,2,6,Win,0,5.0
6892,5053.txt,Riven,00:04:05,All,because im trash,enemy,19,5,3,Win,0,4.4
6893,5053.txt,Lux,00:04:06,Team2,im gold 4,ally,2,8,5,Loss,0,0.88
6894,5053.txt,Twitch,00:04:12,All,where is ur lantern?,enemy,6,5,8,Win,0,2.8
6895,5053.txt,Nidalee,00:04:24,Team2,but we got 2 bronze guys XD,offender,2,11,4,Loss,0,0.55
6896,5053.txt,Xin Zhao,00:04:30,Team2,xd,ally,4,8,6,Loss,0,1.25
6897,5053.txt,Xin Zhao,00:04:34,Team2,i am gold 4,ally,4,8,6,Loss,0,1.25
6898,5053.txt,Xin Zhao,00:04:36,Team2,too,ally,4,8,6,Loss,0,1.25
6899,5053.txt,Nidalee,00:04:44,Team2,xin,offender,2,11,4,Loss,0,0.55
6900,5053.txt,Xin Zhao,00:04:47,Team2,nida,ally,4,8,6,Loss,0,1.25
6901,5053.txt,Nidalee,00:04:48,Team2,you are bronze 4 noob,offender,2,11,4,Loss,1,0.55
6902,5053.txt,Xin Zhao,00:04:52,Team2,i am gold noob,ally,4,8,6,Loss,1,1.25
6903,5053.txt,Xin Zhao,00:04:53,Team2,but,ally,4,8,6,Loss,0,1.25
6904,5053.txt,Lux,00:04:54,Team2,xin is gold idiot,ally,2,8,5,Loss,1,0.88
6905,5053.txt,Xin Zhao,00:04:55,Team2,in team,ally,4,8,6,Loss,0,1.25
6906,5053.txt,Lux,00:04:58,Team2,he is in my team,ally,2,8,5,Loss,0,0.88
6907,5053.txt,Xin Zhao,00:05:02,Team2,xd,ally,4,8,6,Loss,0,1.25
6908,5053.txt,Nidalee,00:05:04,Team2,lol,offender,2,11,4,Loss,0,0.55
6909,5053.txt,Nidalee,00:05:07,Team2,i can see it,offender,2,11,4,Loss,0,0.55
6910,5053.txt,Nidalee,00:05:08,Team2,lonexus,offender,2,11,4,Loss,0,0.55
6911,5053.txt,Riven,00:05:10,Team1,ward,enemy,19,5,3,Win,0,4.4
6912,5053.txt,Nidalee,00:05:10,Team2,naab,offender,2,11,4,Loss,1,0.55
6913,5053.txt,Xin Zhao,00:05:14,Team2,the team,ally,4,8,6,Loss,0,1.25
6914,5053.txt,Lux,00:05:16,Team2,IDIOT,ally,2,8,5,Loss,1,0.88
6915,5053.txt,Xin Zhao,00:05:17,Team2,noob,ally,4,8,6,Loss,1,1.25
6916,5053.txt,Lux,00:05:19,Team2,WE HAVE,ally,2,8,5,Loss,0,0.88
6917,5053.txt,Lux,00:05:22,Team2,A TEAM,ally,2,8,5,Loss,0,0.88
6918,5053.txt,Lux,00:05:25,Team2,IN GOLD 4,ally,2,8,5,Loss,0,0.88
6919,5053.txt,Lux,00:05:32,Team2,u understand,ally,2,8,5,Loss,0,0.88
6920,5053.txt,Lux,00:05:37,Team2,or i talk slowly,ally,2,8,5,Loss,0,0.88
6921,5053.txt,Twitch,00:05:38,Team1,wait 12 secs,enemy,6,5,8,Win,0,2.8
6922,5053.txt,Twitch,00:06:07,All,op ganks ';3,enemy,6,5,8,Win,0,2.8
6923,5053.txt,Nidalee,00:06:35,Team2,true that,offender,2,11,4,Loss,0,0.55
6924,5053.txt,Nidalee,00:06:38,All,"""true that",offender,2,11,4,Loss,0,0.55
6925,5053.txt,Twitch,00:06:38,All,chase me harder &lt;3,enemy,6,5,8,Win,0,2.8
6926,5053.txt,Twitch,00:06:52,All,you make me fee lwanted,enemy,6,5,8,Win,0,2.8
6927,5053.txt,Twitch,00:07:18,Team1,xD,enemy,6,5,8,Win,0,2.8
6928,5053.txt,Twitch,00:07:20,Team1,awkward,enemy,6,5,8,Win,0,2.8
6929,5053.txt,Leona,00:10:46,Team1,:/,enemy,4,4,11,Win,0,3.75
6930,5053.txt,Akali,00:11:40,Team2,omg,ally,8,6,2,Loss,0,1.67
6931,5053.txt,Quinn,00:11:40,Team2,haha,ally,4,10,3,Loss,0,0.7
6932,5053.txt,Zed,00:11:41,Team1,gj,enemy,4,2,6,Win,0,5.0
6933,5053.txt,Twitch,00:11:43,All,lol dafuq,enemy,6,5,8,Win,1,2.8
6934,5053.txt,Akali,00:11:45,Team2,rlly?,ally,8,6,2,Loss,0,1.67
6935,5053.txt,Nidalee,00:11:56,Team2,that riven is gold 2,offender,2,11,4,Loss,0,0.55
6936,5053.txt,Xin Zhao,00:11:57,All,xd twich,ally,4,8,6,Loss,0,1.25
6937,5053.txt,Xin Zhao,00:12:01,Team2,that riven,ally,4,8,6,Loss,0,1.25
6938,5053.txt,Xin Zhao,00:12:03,Team2,is bad,ally,4,8,6,Loss,0,1.25
6939,5053.txt,Twitch,00:12:03,All,my mouse went all crazy and stuff :(,enemy,6,5,8,Win,0,2.8
6940,5053.txt,Lux,00:12:04,Team2,pro silver 3,ally,2,8,5,Loss,0,0.88
6941,5053.txt,Akali,00:12:05,Team2,i dont give a fck man,ally,8,6,2,Loss,1,1.67
6942,5053.txt,Twitch,00:12:06,All,and exhaust too op,enemy,6,5,8,Win,0,2.8
6943,5053.txt,Varus,00:12:27,Team1,--',enemy,10,4,6,Win,0,4.0
6944,5053.txt,Varus,00:12:29,Team1,idiot,enemy,10,4,6,Win,1,4.0
6945,5053.txt,Quinn,00:12:58,Team2,where's my supp?,ally,4,10,3,Loss,0,0.7
6946,5053.txt,Lux,00:13:08,Team2,warding maybe,ally,2,8,5,Loss,0,0.88
6947,5053.txt,Zed,00:13:22,Team1,'warded,enemy,4,2,6,Win,0,5.0
6948,5053.txt,Quinn,00:13:23,Team2,warding where?,ally,4,10,3,Loss,0,0.7
6949,5053.txt,Lux,00:13:27,Team2,here,ally,2,8,5,Loss,0,0.88
6950,5053.txt,Quinn,00:13:39,Team2,and it tooks millions of years to ward?,ally,4,10,3,Loss,0,0.7
6951,5053.txt,Lux,00:13:51,Team2,u want to buy them?,ally,2,8,5,Loss,0,0.88
6952,5053.txt,Quinn,00:14:11,Team2,ward pink there,ally,4,10,3,Loss,0,0.7
6953,5053.txt,Nidalee,00:14:19,All,lol,offender,2,11,4,Loss,0,0.55
6954,5053.txt,Nidalee,00:14:25,All,riven need a nerf,offender,2,11,4,Loss,0,0.55
6955,5053.txt,Twitch,00:14:26,All,ar,enemy,6,5,8,Win,0,2.8
6956,5053.txt,Twitch,00:14:27,All,mor,enemy,6,5,8,Win,0,2.8
6957,5053.txt,Twitch,00:14:32,All,small tip,enemy,6,5,8,Win,0,2.8
6958,5053.txt,Zed,00:14:33,Team1,gj,enemy,4,2,6,Win,0,5.0
6959,5053.txt,Leona,00:14:36,Team1,fack,enemy,4,4,11,Win,1,3.75
6960,5053.txt,Lux,00:14:42,Team2,where was my adc?,ally,2,8,5,Loss,0,0.88
6961,5053.txt,Xin Zhao,00:14:49,Team2,nida,ally,4,8,6,Loss,0,1.25
6962,5053.txt,Xin Zhao,00:14:51,Team2,please,ally,4,8,6,Loss,0,1.25
6963,5053.txt,Xin Zhao,00:14:55,Team2,play with ur level,ally,4,8,6,Loss,0,1.25
6964,5053.txt,Nidalee,00:15:03,Team2,but i cant do anything,offender,2,11,4,Loss,0,0.55
6965,5053.txt,Xin Zhao,00:15:10,Team2,JOKE,ally,4,8,6,Loss,0,1.25
6966,5053.txt,Xin Zhao,00:15:14,Team2,Riven is good,ally,4,8,6,Loss,0,1.25
6967,5053.txt,Nidalee,00:15:14,Team2,?,offender,2,11,4,Loss,0,0.55
6968,5053.txt,Riven,00:15:42,Team1,go other lane,enemy,19,5,3,Win,0,4.4
6969,5053.txt,Twitch,00:15:47,Team1,..,enemy,6,5,8,Win,0,2.8
6970,5053.txt,Twitch,00:15:50,Team1,talk less,enemy,6,5,8,Win,0,2.8
6971,5053.txt,Xin Zhao,00:15:54,Team2,omg rivnen,ally,4,8,6,Loss,0,1.25
6972,5053.txt,Xin Zhao,00:16:10,Team2,riven 8 kills,ally,4,8,6,Loss,0,1.25
6973,5053.txt,Twitch,00:16:11,Team1,all lanes win,enemy,6,5,8,Win,0,2.8
6974,5053.txt,Varus,00:18:12,Team1,--',enemy,10,4,6,Win,0,4.0
6975,5053.txt,Xin Zhao,00:18:12,Team2,please honor for nida,ally,4,8,6,Loss,0,1.25
6976,5053.txt,Nidalee,00:18:30,All,thank you riot nice team making,offender,2,11,4,Loss,0,0.55
6977,5053.txt,Twitch,00:18:38,All,ur the bad player x),enemy,6,5,8,Win,0,2.8
6978,5053.txt,Zed,00:18:54,All,true,enemy,4,2,6,Win,0,5.0
6979,5053.txt,Nidalee,00:19:06,All,lol,offender,2,11,4,Loss,0,0.55
6980,5053.txt,Nidalee,00:19:14,All,riven counters nidalee like hell,offender,2,11,4,Loss,0,0.55
6981,5053.txt,Nidalee,00:19:15,All,and,offender,2,11,4,Loss,0,0.55
6982,5053.txt,Nidalee,00:19:19,All,i am vs a gold 2,offender,2,11,4,Loss,0,0.55
6983,5053.txt,Nidalee,00:19:20,All,&gt;.,offender,2,11,4,Loss,0,0.55
6984,5053.txt,Twitch,00:19:48,All,just surr,enemy,6,5,8,Win,0,2.8
6985,5053.txt,Twitch,00:19:53,All,this game is boring anyways,enemy,6,5,8,Win,0,2.8
6986,5053.txt,Twitch,00:19:55,All,x),enemy,6,5,8,Win,0,2.8
6987,5053.txt,Nidalee,00:20:12,All,yes it was.,offender,2,11,4,Loss,0,0.55
6988,5053.txt,Twitch,00:20:17,All,surr ;D,enemy,6,5,8,Win,0,2.8
6989,5053.txt,Twitch,00:20:22,All,i need to take a shitt,enemy,6,5,8,Win,1,2.8
6990,5053.txt,Twitch,00:20:24,All,really urgent,enemy,6,5,8,Win,0,2.8
6991,5053.txt,Quinn,00:20:25,Team2,wtf,ally,4,10,3,Loss,1,0.7
6992,5053.txt,Twitch,00:20:48,All,u no surr?,enemy,6,5,8,Win,0,2.8
6993,5053.txt,Akali,00:20:49,All,i dont give a shitt,ally,8,6,2,Loss,1,1.67
6994,5053.txt,Xin Zhao,00:21:14,All,twich,ally,4,8,6,Loss,0,1.25
6995,5053.txt,Twitch,00:21:23,All,?,enemy,6,5,8,Win,0,2.8
6996,5053.txt,Xin Zhao,00:21:28,All,shut up please nidalee ruins the game,ally,4,8,6,Loss,0,1.25
6997,5053.txt,Twitch,00:21:39,All,dont cry,enemy,6,5,8,Win,0,2.8
6998,5053.txt,Twitch,00:21:58,All,nvm ill take a shitt anyways brb,enemy,6,5,8,Win,1,2.8
6999,5053.txt,Varus,00:24:36,All,fail,enemy,10,4,6,Win,0,4.0
7000,5053.txt,Nidalee,00:24:50,All,gg ty riot,offender,2,11,4,Loss,0,0.55
7001,5053.txt,Riven,00:25:26,All,ggwp,enemy,19,5,3,Win,0,4.4
7002,5053.txt,Twitch,00:25:30,All,GG,enemy,6,5,8,Win,0,2.8
7003,5053.txt,Zed,00:25:30,All,gg,enemy,4,2,6,Win,0,5.0
7004,5053.txt,Nidalee,00:25:31,All,gg,offender,2,11,4,Loss,0,0.55
7005,5054.txt,Warwick,00:00:27,Team1,start red,ally,4,3,5,Win,0,3.0
7006,5054.txt,Lee Sin,00:00:53,Team2,goin first blood,enemy,0,1,3,Loss,0,3.0
7007,5054.txt,Cho'Gath,00:01:30,Team1,kassadin forgot a potion -.-,offender,1,1,2,Win,0,3.0
7008,5054.txt,Cho'Gath,00:01:32,Team1,9,offender,1,1,2,Win,0,3.0
7009,5054.txt,Kassadin,00:01:34,Team1,np,ally,7,1,4,Win,0,11.0
7010,5054.txt,Cho'Gath,00:01:35,Team1,"-9-,",offender,1,1,2,Win,0,3.0
7011,5054.txt,Lee Sin,00:01:36,Team2,really good luck mid,enemy,0,1,3,Loss,0,3.0
7012,5054.txt,Gangplank,00:01:40,Team2,ty,enemy,3,5,1,Loss,0,0.8
7013,5054.txt,Cho'Gath,00:01:41,Team1,"-*-,,",offender,1,1,2,Win,0,3.0
7014,5054.txt,Shen,00:01:43,Team2,&lt;play safe just :),enemy,1,2,2,Loss,0,1.5
7015,5054.txt,Lee Sin,00:01:46,Team2,yh,enemy,0,1,3,Loss,0,3.0
7016,5054.txt,Caitlyn,00:01:47,Team2,u should win before 6,enemy,4,4,3,Loss,0,1.75
7017,5054.txt,Lee Sin,00:01:49,Team2,i go top after red,enemy,0,1,3,Loss,0,3.0
7018,5054.txt,Gangplank,00:01:52,Team2,gank early = kassa dead,enemy,3,5,1,Loss,0,0.8
7019,5054.txt,Shen,00:01:53,Team2,Ok,enemy,1,2,2,Loss,0,1.5
7020,5054.txt,Lee Sin,00:02:01,Team2,dat pull,enemy,0,1,3,Loss,0,3.0
7021,5054.txt,Lee Sin,00:02:02,Team2,ty -_-,enemy,0,1,3,Loss,0,3.0
7022,5054.txt,Warwick,00:02:05,Team1,thx,ally,4,3,5,Win,0,3.0
7023,5054.txt,Lee Sin,00:02:41,Team2,ah u 1 :p,enemy,0,1,3,Loss,0,3.0
7024,5054.txt,Varus,00:02:41,Team1,wtf are u doing leona,ally,4,1,3,Win,1,7.0
7025,5054.txt,Cho'Gath,00:03:31,Team1,ward,offender,1,1,2,Win,0,3.0
7026,5054.txt,Warwick,00:04:02,Team1,:D,ally,4,3,5,Win,0,3.0
7027,5054.txt,Varus,00:04:14,Team1,bot is lost,ally,4,1,3,Win,0,7.0
7028,5054.txt,Varus,00:04:15,Team1,leona sucks,ally,4,1,3,Win,0,7.0
7029,5054.txt,Gangplank,00:04:32,Team2,let me recall ffs,enemy,3,5,1,Loss,1,0.8
7030,5054.txt,Varus,00:04:34,Team1,wtf are u doing,ally,4,1,3,Win,1,7.0
7031,5054.txt,Shen,00:04:37,Team2,No flash top,enemy,1,2,2,Loss,0,1.5
7032,5054.txt,Warwick,00:04:45,Team1,ww cant gank bot till range 6 sry,ally,4,3,5,Win,0,3.0
7033,5054.txt,Varus,00:04:51,Team1,might aswell go afk,ally,4,1,3,Win,0,7.0
7034,5054.txt,Varus,00:04:53,Team1,leona is so bad,ally,4,1,3,Win,0,7.0
7035,5054.txt,Cho'Gath,00:04:54,Team1,..,offender,1,1,2,Win,0,3.0
7036,5054.txt,Cho'Gath,00:04:55,Team1,varus ?,offender,1,1,2,Win,0,3.0
7037,5054.txt,Cho'Gath,00:04:56,Team1,kidding,offender,1,1,2,Win,0,3.0
7038,5054.txt,Varus,00:04:57,Team1,wont zone for shit,ally,4,1,3,Win,1,7.0
7039,5054.txt,Shen,00:05:00,Team2,omg lee...,enemy,1,2,2,Loss,0,1.5
7040,5054.txt,Lee Sin,00:05:00,All,ah ok,enemy,0,1,3,Loss,0,3.0
7041,5054.txt,Warwick,00:05:00,Team1,pls stay,ally,4,3,5,Win,0,3.0
7042,5054.txt,Varus,00:05:00,Team1,im losing all the cs,ally,4,1,3,Win,0,7.0
7043,5054.txt,Caitlyn,00:05:01,Team2,dafuq lee!,enemy,4,4,3,Loss,0,1.75
7044,5054.txt,Kassadin,00:05:02,All,the plays,ally,7,1,4,Win,0,11.0
7045,5054.txt,Lee Sin,00:05:04,Team2,mybad,enemy,0,1,3,Loss,0,3.0
7046,5054.txt,Varus,00:05:04,Team1,shes just sitting behind me,ally,4,1,3,Win,0,7.0
7047,5054.txt,Kassadin,00:05:04,All,XDDDDDDDD,ally,7,1,4,Win,0,11.0
7048,5054.txt,Varus,00:05:05,Team1,doing nothing,ally,4,1,3,Win,0,7.0
7049,5054.txt,Lee Sin,00:05:13,Team2,soz gp,enemy,0,1,3,Loss,0,3.0
7050,5054.txt,Varus,00:05:19,Team1,17 cs in 5 mins lmao,ally,4,1,3,Win,0,7.0
7051,5054.txt,Varus,00:05:21,Team1,gg leona,ally,4,1,3,Win,0,7.0
7052,5054.txt,Lee Sin,00:05:24,All,not really just did stupid thing,enemy,0,1,3,Loss,1,3.0
7053,5054.txt,Lee Sin,00:06:07,Team2,why didnt fight,enemy,0,1,3,Loss,0,3.0
7054,5054.txt,Lee Sin,00:06:11,Team2,:s,enemy,0,1,3,Loss,0,3.0
7055,5054.txt,Cho'Gath,00:06:31,Team1,kee,offender,1,1,2,Win,0,3.0
7056,5054.txt,Lee Sin,00:07:15,Team2,why u dont move,enemy,0,1,3,Loss,0,3.0
7057,5054.txt,Varus,00:07:15,Team1,well bot is lost,ally,4,1,3,Win,0,7.0
7058,5054.txt,Lee Sin,00:07:15,Team2,really,enemy,0,1,3,Loss,0,3.0
7059,5054.txt,Gangplank,00:07:16,Team2,no gg?,enemy,3,5,1,Loss,0,0.8
7060,5054.txt,Lee Sin,00:07:16,Team2,&gt;&lt;,enemy,0,1,3,Loss,0,3.0
7061,5054.txt,Varus,00:07:18,Team1,impossible 1v2 vs cait,ally,4,1,3,Win,0,7.0
7062,5054.txt,Lee Sin,00:07:19,Team2,gg gp,enemy,0,1,3,Loss,0,3.0
7063,5054.txt,Lee Sin,00:07:20,Team2,soz,enemy,0,1,3,Loss,0,3.0
7064,5054.txt,Kassadin,00:07:24,Team1,varuys man,ally,7,1,4,Win,0,11.0
7065,5054.txt,Kassadin,00:07:26,Team1,just try farm,ally,7,1,4,Win,0,11.0
7066,5054.txt,Kassadin,00:07:28,Team1,undertower,ally,7,1,4,Win,0,11.0
7067,5054.txt,Kassadin,00:07:31,Team1,and stop talk pls,ally,7,1,4,Win,0,11.0
7068,5054.txt,Varus,00:07:31,Team1,try to farm lol,ally,4,1,3,Win,0,7.0
7069,5054.txt,Cho'Gath,00:07:33,Team1,blame,offender,1,1,2,Win,0,3.0
7070,5054.txt,Cho'Gath,00:07:34,Team1,not carry,offender,1,1,2,Win,0,3.0
7071,5054.txt,Cho'Gath,00:07:36,Team1,varus,offender,1,1,2,Win,0,3.0
7072,5054.txt,Shen,00:07:37,Team2,Cuz wer couldn't kill,enemy,1,2,2,Loss,0,1.5
7073,5054.txt,Varus,00:07:37,Team1,thats a cool story vs lulu and cait,ally,4,1,3,Win,0,7.0
7074,5054.txt,Cho'Gath,00:07:37,Team1,please just play,offender,1,1,2,Win,0,3.0
7075,5054.txt,Varus,00:07:43,Team1,its over,ally,4,1,3,Win,0,7.0
7076,5054.txt,Cho'Gath,00:07:46,Team1,..,offender,1,1,2,Win,0,3.0
7077,5054.txt,Kassadin,00:07:47,Team1,man,ally,7,1,4,Win,0,11.0
7078,5054.txt,Varus,00:07:52,Team1,even have to buyt,ally,4,1,3,Win,0,7.0
7079,5054.txt,Kassadin,00:07:52,Team1,STOP dat acctitude,ally,7,1,4,Win,0,11.0
7080,5054.txt,Varus,00:07:54,Team1,my own wards,ally,4,1,3,Win,0,7.0
7081,5054.txt,Shen,00:08:08,Team2,I would have miss a lot of cs for nothing,enemy,1,2,2,Loss,0,1.5
7082,5054.txt,Shen,00:08:20,Team2,Got tp,enemy,1,2,2,Loss,0,1.5
7083,5054.txt,Caitlyn,00:08:32,Team2,no barrier varus,enemy,4,4,3,Loss,0,1.75
7084,5054.txt,Shen,00:08:34,Team2,Ping me when you get cganked,enemy,1,2,2,Loss,0,1.5
7085,5054.txt,Caitlyn,00:08:37,Team2,"lets rape him, lulu",enemy,4,4,3,Loss,0,1.75
7086,5054.txt,Lulu,00:08:42,Team2,wait my 6,enemy,2,4,5,Loss,0,1.75
7087,5054.txt,Caitlyn,00:08:46,Team2,fine,enemy,4,4,3,Loss,0,1.75
7088,5054.txt,Gangplank,00:09:17,Team2,wtf?,enemy,3,5,1,Loss,1,0.8
7089,5054.txt,Varus,00:09:20,Team1,leona go afk pls,ally,4,1,3,Win,0,7.0
7090,5054.txt,Gangplank,00:09:24,Team2,lee?,enemy,3,5,1,Loss,0,0.8
7091,5054.txt,Warwick,00:09:27,Team1,stop that pls,ally,4,3,5,Win,0,3.0
7092,5054.txt,Lee Sin,00:09:28,Team2,oh man,enemy,0,1,3,Loss,0,3.0
7093,5054.txt,Lee Sin,00:09:35,Team2,i thought u was a zed -_-,enemy,0,1,3,Loss,0,3.0
7094,5054.txt,Lee Sin,00:09:38,Team2,sry i'm tired today,enemy,0,1,3,Loss,0,3.0
7095,5054.txt,Kassadin,00:09:40,Team1,ss mid,ally,7,1,4,Win,0,11.0
7096,5054.txt,Gangplank,00:09:41,Team2,...,enemy,3,5,1,Loss,0,0.8
7097,5054.txt,Lee Sin,00:09:46,Team2,next is your,enemy,0,1,3,Loss,0,3.0
7098,5054.txt,Lee Sin,00:10:12,Team2,wp,enemy,0,1,3,Loss,0,3.0
7099,5054.txt,Caitlyn,00:10:16,All,AT LEAST I GOT YOU LEONA,enemy,4,4,3,Loss,0,1.75
7100,5054.txt,Caitlyn,00:10:34,Team2,care lulu,enemy,4,4,3,Loss,0,1.75
7101,5054.txt,Lulu,00:10:37,Team2,y,enemy,2,4,5,Loss,0,1.75
7102,5054.txt,Lee Sin,00:10:39,Team2,now you have your blue gp &lt;3,enemy,0,1,3,Loss,0,3.0
7103,5054.txt,Lee Sin,00:11:24,All,OH,enemy,0,1,3,Loss,0,3.0
7104,5054.txt,Lee Sin,00:11:25,All,REALLY,enemy,0,1,3,Loss,0,3.0
7105,5054.txt,Gangplank,00:11:26,Team2,o_o,enemy,3,5,1,Loss,0,0.8
7106,5054.txt,Gangplank,00:11:32,Team2,WHY U GO BACK?,enemy,3,5,1,Loss,0,0.8
7107,5054.txt,Lee Sin,00:11:38,Team2,would have died,enemy,0,1,3,Loss,0,3.0
7108,5054.txt,Varus,00:11:52,Team1,DONT ENGAGE U NOOB,ally,4,1,3,Win,1,7.0
